,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date,CS_Index,Marketing,new_column,Tasting Per Visit,Wealth Label,Casual Visitor,High Roller,Luxury Estate,Wine Enthusiast
168,emoo35@cox.net,0.0,0.0,181.93,0.0,1.0,Casual Visitor,Below $100k,1,1/10/20 7:19,1.0,Email,1,181.93,6,1,0,0,0
169,kkru60@earthlink.net,272.29,0.0,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,1/10/20 7:21,4.0,Email,1,,2,0,0,0,1
170,robinson6@google.com,0.0,0.0,25.64,0.0,1.0,Casual Visitor,Below $100k,1,1/10/20 8:03,1.0,Email,1,25.64,6,1,0,0,0
171,fayc43@cox.net,0.0,0.0,144.31,0.0,2.0,Casual Visitor,$100-200k,1,1/10/20 13:19,1.0,Email,1,72.16,0,1,0,0,0
172,young5@comcast.net,0.0,84.63,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/10/20 16:29,3.0,Concierge,1,,3,0,0,1,0
173,jhayes3@facebook.com,0.0,0.0,480.56,0.0,3.0,Casual Visitor,$200-400k,1,1/10/20 17:22,1.0,Email,1,160.19,2,1,0,0,0
174,e.barnett@msn.com,0.0,283.6,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/10/20 18:20,3.0,Concierge,1,,4,0,0,1,0
175,rpeck9@cox.net,0.0,0.0,241.46,0.0,2.0,Casual Visitor,$100-200k,1,1/10/20 18:45,1.0,Email,1,120.73,0,1,0,0,0
176,ewilson@gmx.com,0.0,0.0,131.82,0.0,3.0,Casual Visitor,$200-400k,1,1/10/20 19:46,1.0,Email,1,43.94,2,1,0,0,0
177,eshah@juno.com,231.73,0.0,85.99,0.0,1.0,Wine Enthusiast,$100-200k,1,1/10/20 20:05,4.0,Email,1,85.99,0,0,0,0,1
178,msanchez9@msn.com,0.0,0.0,295.67,0.0,2.0,Casual Visitor,$200-400k,1,1/10/20 21:55,1.0,Email,1,147.84,2,1,0,0,0
179,mara33@yahoo.com,0.0,258.66,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/10/20 22:41,3.0,Concierge,1,,3,0,0,1,0
180,jwilliams5@facebook.com,0.0,0.0,48.08,0.0,1.0,Wine Enthusiast,$100-200k,1,1/11/20 0:58,4.0,Email,1,48.08,0,0,0,0,1
181,rbar70@googlemail.com,0.0,0.0,108.99,0.0,2.0,Casual Visitor,$100-200k,1,1/11/20 4:04,1.0,Email,1,54.5,0,1,0,0,0
182,luna7@googlemail.com,0.0,0.0,229.61,0.0,2.0,Casual Visitor,$200-400k,1,1/11/20 4:19,1.0,Email,1,114.8,2,1,0,0,0
183,j.simpson@mail.com,39.57,93.91,751.7,0.0,4.0,Casual Visitor,$400-800k,1,1/11/20 4:22,1.0,Email,1,187.92,3,1,0,0,0
184,myru85@verizon.net,0.0,0.0,304.42,0.0,2.0,Casual Visitor,$200-400k,1,1/11/20 4:31,1.0,Email,1,152.21,2,1,0,0,0
185,nfitzgerald@gmx.com,0.0,0.0,98.3,0.0,1.0,Casual Visitor,Below $100k,1,1/11/20 4:35,1.0,Email,1,98.3,6,1,0,0,0
186,cking2@charter.net,0.0,0.0,76.75,0.0,1.0,Casual Visitor,Below $100k,1,1/11/20 5:10,1.0,Email,1,76.75,6,1,0,0,0
187,davisd@aol.com,42.93,0.0,205.75,0.0,1.0,Wine Enthusiast,$200-400k,1,1/11/20 5:59,4.0,Email,1,205.75,2,0,0,0,1
188,j.mckay@gmail.com,0.0,0.0,24.0,0.0,1.0,Casual Visitor,Below $100k,1,1/11/20 8:01,1.0,Email,1,24.0,6,1,0,0,0
189,avery9@comcast.net,44.44,66.78,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,1/11/20 8:14,4.0,Email,1,,2,0,0,0,1
190,cmatthews6@verizon.net,0.0,0.0,188.35,0.0,1.0,Casual Visitor,$100-200k,1,1/11/20 10:24,1.0,Email,1,188.35,0,1,0,0,0
191,austin7@cox.net,0.0,79.17,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/11/20 10:51,3.0,Concierge,1,,3,0,0,1,0
192,clarke1@me.com,0.0,0.0,74.99,0.0,2.0,Casual Visitor,$100-200k,1,1/11/20 10:51,1.0,Email,1,37.49,0,1,0,0,0
193,jcastillo8@mail.com,320.81,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,1/11/20 11:29,4.0,Email,1,,0,0,0,0,1
194,s.johnson@bellsouth.net,0.0,0.0,171.7,0.0,2.0,Casual Visitor,$100-200k,1,1/11/20 12:02,1.0,Email,1,85.85,0,1,0,0,0
195,pphi34@comcast.net,0.0,0.0,350.53,0.0,3.0,Casual Visitor,$200-400k,1,1/11/20 13:31,1.0,Email,1,116.84,2,1,0,0,0
196,j.flowers@hotmail.com,0.0,0.0,106.73,0.0,1.0,Casual Visitor,$100-200k,1,1/11/20 13:54,1.0,Email,1,106.73,0,1,0,0,0
197,leot62@att.net,0.0,0.0,95.5,0.0,3.0,Casual Visitor,$200-400k,1,1/11/20 15:20,1.0,Email,1,31.83,2,1,0,0,0
198,matm53@juno.com,0.0,0.0,63.88,0.0,1.0,Casual Visitor,$100-200k,1,1/11/20 18:18,1.0,Email,1,63.88,0,1,0,0,0
199,c.joyce@msn.com,0.0,0.0,92.88,0.0,1.0,Wine Enthusiast,$100-200k,1,1/11/20 19:46,4.0,Email,1,92.88,0,0,0,0,1
200,halv24@gmail.com,0.0,0.0,276.07,0.0,2.0,Casual Visitor,$200-400k,1,1/11/20 19:47,1.0,Email,1,138.04,2,1,0,0,0
201,robk53@bellsouth.net,0.0,0.0,435.01,0.0,3.0,Casual Visitor,$200-400k,1,1/12/20 0:34,1.0,Email,1,145.0,2,1,0,0,0
202,vrichards5@msn.com,0.0,24.81,154.85,0.0,3.0,Casual Visitor,$400-800k,1,1/12/20 5:46,1.0,Email,1,51.62,3,1,0,0,0
203,doconnor8@live.com,0.0,0.0,50.34,0.0,1.0,Casual Visitor,Below $100k,1,1/12/20 5:58,1.0,Email,1,50.34,6,1,0,0,0
204,robm20@verizon.net,0.0,0.0,705.53,0.0,4.0,Casual Visitor,$400-800k,1,1/12/20 6:03,1.0,Email,1,176.38,3,1,0,0,0
205,gclark6@live.com,0.0,0.0,89.84,0.0,3.0,Casual Visitor,$200-400k,1,1/12/20 7:14,1.0,Email,1,29.95,2,1,0,0,0
206,e.roberts@gmail.com,0.0,294.18,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/12/20 7:21,3.0,Concierge,1,,3,0,0,1,0
207,plop40@att.net,0.0,0.0,387.65,0.0,1.0,Wine Enthusiast,$100-200k,1,1/12/20 7:45,4.0,Email,1,387.65,0,0,0,0,1
208,mhill@comcast.net,0.0,0.0,198.29,0.0,1.0,Casual Visitor,Below $100k,1,1/12/20 8:26,1.0,Email,1,198.29,6,1,0,0,0
209,perezd@cox.net,0.0,0.0,118.7,0.0,2.0,Casual Visitor,$200-400k,1,1/12/20 8:38,1.0,Email,1,59.35,2,1,0,0,0
210,salasd@sbcglobal.net,0.0,0.0,83.64,0.0,1.0,Casual Visitor,Below $100k,1,1/12/20 10:20,1.0,Email,1,83.64,6,1,0,0,0
211,irwinz@bellsouth.net,0.0,0.0,0.0,361.52,0.0,High Roller,$400-800k,1,1/12/20 10:26,2.0,Concierge,1,,3,0,1,0,0
212,ojoh41@mac.com,0.0,0.0,100.25,0.0,1.0,Casual Visitor,Below $100k,1,1/12/20 10:32,1.0,Email,1,100.25,6,1,0,0,0
213,hos@facebook.com,0.0,90.26,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/12/20 10:33,3.0,Concierge,1,,3,0,0,1,0
214,khubbard6@mail.com,0.0,0.0,86.38,0.0,2.0,Casual Visitor,$100-200k,1,1/12/20 11:36,1.0,Email,1,43.19,0,1,0,0,0
215,pamm93@gmx.com,0.0,0.0,261.44,0.0,1.0,Wine Enthusiast,$100-200k,1,1/12/20 13:11,4.0,Email,1,261.44,0,0,0,0,1
216,b.green@juno.com,98.97,52.01,732.13,0.0,4.0,Casual Visitor,$400-800k,1,1/12/20 13:18,1.0,Email,1,183.03,3,1,0,0,0
217,stonee@mail.com,0.0,0.0,129.53,0.0,1.0,Wine Enthusiast,$100-200k,1,1/12/20 13:58,4.0,Email,1,129.53,0,0,0,0,1
218,dstewart3@verizon.net,0.0,109.41,591.65,0.0,4.0,Casual Visitor,$400-800k,1,1/12/20 14:39,1.0,Email,1,147.91,3,1,0,0,0
219,jimg14@gmx.com,0.0,0.0,82.98,0.0,1.0,Casual Visitor,Below $100k,1,1/12/20 15:00,1.0,Email,1,82.98,6,1,0,0,0
220,nmckenzie1@charter.net,0.0,307.42,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/12/20 16:17,3.0,Concierge,1,,3,0,0,1,0
221,gcampbell9@gmx.com,0.0,106.49,516.16,0.0,4.0,Casual Visitor,$400-800k,1,1/12/20 17:51,1.0,Email,1,129.04,3,1,0,0,0
222,benjamin7@yahoo.com,0.0,0.0,208.85,0.0,1.0,Casual Visitor,Below $100k,1,1/12/20 19:55,1.0,Email,1,208.85,6,1,0,0,0
223,rogm29@sbcglobal.net,301.43,0.0,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,1/12/20 21:04,4.0,Email,1,,2,0,0,0,1
224,c.cordova@verizon.net,261.06,0.0,93.65,0.0,1.0,Wine Enthusiast,$200-400k,1,1/13/20 0:13,4.0,Email,1,93.65,2,0,0,0,1
225,p.williams@aol.com,0.0,0.0,413.68,0.0,3.0,Casual Visitor,$200-400k,1,1/13/20 0:42,1.0,Email,1,137.89,2,1,0,0,0
226,d.turner@verizon.net,0.0,0.0,168.68,0.0,1.0,Wine Enthusiast,$100-200k,1,1/13/20 0:56,4.0,Email,1,168.68,0,0,0,0,1
227,marh91@cox.net,0.0,76.44,91.78,0.0,4.0,Casual Visitor,$400-800k,1,1/13/20 2:05,1.0,Email,1,22.94,3,1,0,0,0
228,ewarner@live.com,0.0,0.0,133.47,0.0,1.0,Casual Visitor,Below $100k,1,1/13/20 3:43,1.0,Email,1,133.47,6,1,0,0,0
229,privera@googlemail.com,0.0,0.0,129.1,0.0,2.0,Casual Visitor,$100-200k,1,1/13/20 4:35,1.0,Email,1,64.55,0,1,0,0,0
230,ewatson8@gmx.com,0.0,108.94,522.59,0.0,4.0,Casual Visitor,$400-800k,1,1/13/20 5:07,1.0,Email,1,130.65,3,1,0,0,0
231,linm66@att.net,0.0,0.0,524.82,0.0,4.0,Casual Visitor,$400-800k,1,1/13/20 5:31,1.0,Email,1,131.21,3,1,0,0,0
232,wwashington@googlemail.com,0.0,0.0,103.35,0.0,1.0,Casual Visitor,$100-200k,1,1/13/20 5:36,1.0,Email,1,103.35,0,1,0,0,0
233,bsimpson@aol.com,0.0,0.0,169.58,0.0,1.0,Casual Visitor,$100-200k,1,1/13/20 6:51,1.0,Email,1,169.58,0,1,0,0,0
234,pand52@earthlink.net,0.0,132.01,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/13/20 6:51,3.0,Concierge,1,,3,0,0,1,0
235,v.garcia@charter.net,0.0,0.0,36.89,0.0,2.0,Casual Visitor,$200-400k,1,1/13/20 7:41,1.0,Email,1,18.44,2,1,0,0,0
236,higgins3@sbcglobal.net,0.0,0.0,168.88,0.0,1.0,Casual Visitor,$100-200k,1,1/13/20 7:44,1.0,Email,1,168.88,0,1,0,0,0
237,burke8@earthlink.net,0.0,0.0,90.42,0.0,2.0,Casual Visitor,$200-400k,1,1/13/20 8:08,1.0,Email,1,45.21,2,1,0,0,0
238,b.combs@earthlink.net,0.0,0.0,197.12,0.0,3.0,Casual Visitor,$200-400k,1,1/13/20 12:03,1.0,Email,1,65.71,2,1,0,0,0
239,ramos6@verizon.net,0.0,0.0,38.6,0.0,1.0,Casual Visitor,Below $100k,1,1/13/20 12:31,1.0,Email,1,38.6,6,1,0,0,0
240,lbar64@att.net,0.0,0.0,68.43,0.0,1.0,Casual Visitor,$100-200k,1,1/13/20 13:02,1.0,Email,1,68.43,0,1,0,0,0
241,dsmi66@google.com,0.0,0.0,24.0,0.0,1.0,Casual Visitor,$100-200k,1,1/13/20 14:44,1.0,Email,1,24.0,0,1,0,0,0
242,nelj10@cox.net,0.0,0.0,199.4,0.0,3.0,Casual Visitor,$200-400k,1,1/13/20 14:47,1.0,Email,1,66.47,2,1,0,0,0
243,jgal73@msn.com,0.0,0.0,156.28,0.0,2.0,Casual Visitor,$100-200k,1,1/13/20 15:25,1.0,Email,1,78.14,0,1,0,0,0
244,econley@gmail.com,252.67,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,1/13/20 16:25,4.0,Email,1,,0,0,0,0,1
245,johnson9@yahoo.com,0.0,0.0,257.86,0.0,3.0,Casual Visitor,$200-400k,1,1/13/20 17:45,1.0,Email,1,85.95,2,1,0,0,0
246,sharp2@mac.com,0.0,0.0,285.84,0.0,3.0,Casual Visitor,$200-400k,1,1/13/20 17:58,1.0,Email,1,95.28,2,1,0,0,0
247,jjones@earthlink.net,231.45,0.0,61.15,0.0,1.0,Wine Enthusiast,$200-400k,1,1/13/20 18:18,4.0,Email,1,61.15,2,0,0,0,1
248,o.beltran@yahoo.com,0.0,125.91,728.31,0.0,4.0,Casual Visitor,$400-800k,1,1/13/20 18:25,1.0,Email,1,182.08,3,1,0,0,0
249,watson1@verizon.net,363.35,431.06,277.15,146.86,2.0,Luxury Estate,$800-1200k,1,1/13/20 18:41,3.0,Concierge,1,138.57,4,0,0,1,0
250,dcru85@charter.net,0.0,0.0,75.72,0.0,1.0,Casual Visitor,Below $100k,1,1/13/20 18:59,1.0,Email,1,75.72,6,1,0,0,0
251,johnson6@sbcglobal.net,0.0,116.64,186.39,0.0,4.0,Casual Visitor,$400-800k,1,1/13/20 19:33,1.0,Email,1,46.6,3,1,0,0,0
252,jult19@hotmail.com,0.0,0.0,0.0,453.82,0.0,High Roller,$400-800k,1,1/13/20 20:05,2.0,Concierge,1,,3,0,1,0,0
253,hardy9@me.com,0.0,0.0,76.52,0.0,1.0,Casual Visitor,Below $100k,1,1/13/20 20:42,1.0,Email,1,76.52,6,1,0,0,0
254,rfow39@live.com,108.42,224.09,171.74,0.0,4.0,Wine Enthusiast,$1200-1800k,1,1/13/20 20:52,4.0,Email,1,42.94,1,0,0,0,1
255,susi30@juno.com,0.0,0.0,244.09,0.0,2.0,Casual Visitor,$100-200k,1,1/13/20 21:37,1.0,Email,1,122.04,0,1,0,0,0
256,joness@me.com,0.0,0.0,566.71,0.0,3.0,Casual Visitor,$200-400k,1,1/14/20 1:25,1.0,Email,1,188.9,2,1,0,0,0
257,mgreer9@gmail.com,0.0,0.0,223.23,0.0,3.0,Casual Visitor,$200-400k,1,1/14/20 3:20,1.0,Email,1,74.41,2,1,0,0,0
258,bakerl@googlemail.com,0.0,0.0,24.0,0.0,2.0,Casual Visitor,$200-400k,1,1/14/20 4:57,1.0,Email,1,12.0,2,1,0,0,0
259,lmccoy@sbcglobal.net,0.0,0.0,309.5,0.0,2.0,Casual Visitor,$200-400k,1,1/14/20 6:15,1.0,Email,1,154.75,2,1,0,0,0
260,s.watts@gmail.com,0.0,0.0,72.65,0.0,2.0,Casual Visitor,$200-400k,1,1/14/20 7:12,1.0,Email,1,36.33,2,1,0,0,0
261,hillr@me.com,0.0,0.0,0.0,177.05,0.0,High Roller,$400-800k,1,1/14/20 9:05,2.0,Concierge,1,,3,0,1,0,0
262,smithc@mail.com,0.0,75.26,253.78,0.0,4.0,Casual Visitor,$400-800k,1,1/14/20 10:15,1.0,Email,1,63.44,3,1,0,0,0
263,slewis@mail.com,0.0,0.0,174.05,0.0,2.0,Casual Visitor,$100-200k,1,1/14/20 10:37,1.0,Email,1,87.02,0,1,0,0,0
264,lesg82@gmail.com,0.0,0.0,363.73,0.0,2.0,Casual Visitor,$100-200k,1,1/14/20 11:42,1.0,Email,1,181.86,0,1,0,0,0
265,carg8@charter.net,0.0,0.0,293.04,0.0,2.0,Casual Visitor,$100-200k,1,1/14/20 12:38,1.0,Email,1,146.52,0,1,0,0,0
266,f.palmer@earthlink.net,0.0,206.57,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/14/20 13:29,3.0,Concierge,1,,4,0,0,1,0
267,ebrown3@yahoo.com,461.86,932.12,185.88,108.76,2.0,Luxury Estate,$1200-1800k,1,1/14/20 13:41,3.0,Concierge,1,92.94,1,0,0,1,0
268,s.rodriguez@live.com,0.0,53.72,303.69,0.0,3.0,Casual Visitor,$400-800k,1,1/14/20 15:02,1.0,Email,1,101.23,3,1,0,0,0
269,novakj@sbcglobal.net,0.0,0.0,407.55,0.0,3.0,Casual Visitor,$200-400k,1,1/14/20 15:40,1.0,Email,1,135.85,2,1,0,0,0
270,g.cortez@earthlink.net,406.69,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,1/14/20 19:22,4.0,Email,1,,0,0,0,0,1
271,theg95@facebook.com,0.0,0.0,310.67,0.0,2.0,Casual Visitor,$200-400k,1,1/14/20 19:36,1.0,Email,1,155.34,2,1,0,0,0
272,k.ross@verizon.net,0.0,327.9,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/14/20 21:00,3.0,Concierge,1,,4,0,0,1,0
273,salasc@googlemail.com,0.0,0.0,164.24,0.0,2.0,Casual Visitor,$100-200k,1,1/14/20 21:33,1.0,Email,1,82.12,0,1,0,0,0
274,d.young@cox.net,0.0,0.0,126.03,0.0,3.0,Casual Visitor,$200-400k,1,1/15/20 1:19,1.0,Email,1,42.01,2,1,0,0,0
275,aortiz@att.net,0.0,12.33,420.07,0.0,4.0,Casual Visitor,$400-800k,1,1/15/20 4:02,1.0,Email,1,105.02,3,1,0,0,0
276,r.rice@live.com,97.57,61.98,596.08,0.0,4.0,Casual Visitor,$400-800k,1,1/15/20 5:32,1.0,Email,1,149.02,3,1,0,0,0
277,r.carney@charter.net,0.0,0.0,367.66,0.0,2.0,Casual Visitor,$200-400k,1,1/15/20 6:34,1.0,Email,1,183.83,2,1,0,0,0
278,jcohen7@aol.com,0.0,0.0,400.62,0.0,3.0,Casual Visitor,$200-400k,1,1/15/20 6:57,1.0,Email,1,133.54,2,1,0,0,0
279,sburns@sbcglobal.net,0.0,0.0,316.05,0.0,3.0,Casual Visitor,$200-400k,1,1/15/20 7:09,1.0,Email,1,105.35,2,1,0,0,0
280,h.brown@live.com,0.0,0.0,319.01,0.0,1.0,Wine Enthusiast,$100-200k,1,1/15/20 10:27,4.0,Email,1,319.01,0,0,0,0,1
281,jmit39@att.net,0.0,0.0,316.77,0.0,2.0,Casual Visitor,$200-400k,1,1/15/20 10:39,1.0,Email,1,158.38,2,1,0,0,0
282,carr26@verizon.net,0.0,0.0,39.0,0.0,1.0,Casual Visitor,$100-200k,1,1/15/20 10:54,1.0,Email,1,39.0,0,1,0,0,0
283,jjefferson5@cox.net,0.0,0.0,106.85,0.0,2.0,Casual Visitor,$200-400k,1,1/15/20 11:07,1.0,Email,1,53.42,2,1,0,0,0
284,cbro54@aol.com,0.0,409.28,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/15/20 14:24,3.0,Concierge,1,,4,0,0,1,0
285,pcurtis@gmail.com,0.0,0.0,0.0,213.76,0.0,High Roller,$400-800k,1,1/15/20 14:58,2.0,Concierge,1,,3,0,1,0,0
286,taylor7@mac.com,0.0,0.0,52.8,0.0,1.0,Casual Visitor,Below $100k,1,1/15/20 15:31,1.0,Email,1,52.8,6,1,0,0,0
287,rodriguez3@msn.com,0.0,0.0,112.92,0.0,1.0,Casual Visitor,Below $100k,1,1/15/20 17:30,1.0,Email,1,112.92,6,1,0,0,0
288,jboy39@comcast.net,0.0,119.39,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,1/15/20 17:32,4.0,Email,1,,2,0,0,0,1
289,thompson6@me.com,0.0,0.0,69.8,0.0,1.0,Casual Visitor,Below $100k,1,1/15/20 17:50,1.0,Email,1,69.8,6,1,0,0,0
290,york7@google.com,0.0,0.0,183.34,0.0,1.0,Casual Visitor,$100-200k,1,1/15/20 19:27,1.0,Email,1,183.34,0,1,0,0,0
291,campbellr@googlemail.com,0.0,0.0,0.0,0.0,2.0,Casual Visitor,$200-400k,1,1/15/20 21:29,1.0,Email,1,0.0,2,1,0,0,0
292,jgor55@sbcglobal.net,0.0,0.0,0.0,386.0,0.0,High Roller,$400-800k,1,1/15/20 22:21,2.0,Concierge,1,,3,0,1,0,0
293,wade1@gmail.com,166.1,703.47,125.74,45.23,1.0,Luxury Estate,Above $1800k,1,1/15/20 23:46,3.0,Concierge,1,125.74,5,0,0,1,0
294,t.martinez@sbcglobal.net,283.18,0.0,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,1/16/20 1:42,4.0,Email,1,,2,0,0,0,1
295,marr77@sbcglobal.net,0.0,0.0,291.0,0.0,3.0,Casual Visitor,$200-400k,1,1/16/20 2:10,1.0,Email,1,97.0,2,1,0,0,0
296,jben36@aol.com,0.0,0.0,198.49,0.0,1.0,Casual Visitor,$100-200k,1,1/16/20 3:04,1.0,Email,1,198.49,0,1,0,0,0
297,ltorres@comcast.net,0.0,293.98,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/16/20 4:09,3.0,Concierge,1,,3,0,0,1,0
298,rowe3@earthlink.net,0.0,0.0,97.46,0.0,2.0,Casual Visitor,$200-400k,1,1/16/20 5:03,1.0,Email,1,48.73,2,1,0,0,0
299,bwil32@earthlink.net,0.0,0.0,81.47,0.0,1.0,Casual Visitor,$100-200k,1,1/16/20 6:26,1.0,Email,1,81.47,0,1,0,0,0
300,dprice8@live.com,0.0,0.0,52.44,0.0,2.0,Casual Visitor,$200-400k,1,1/16/20 6:34,1.0,Email,1,26.22,2,1,0,0,0
301,jasw95@gmx.com,0.0,0.0,72.13,0.0,1.0,Casual Visitor,Below $100k,1,1/16/20 7:57,1.0,Email,1,72.13,6,1,0,0,0
302,debw59@googlemail.com,0.0,0.0,0.0,614.9,0.0,High Roller,$400-800k,1,1/16/20 8:08,2.0,Concierge,1,,3,0,1,0,0
303,esno60@msn.com,0.0,342.92,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/16/20 8:21,3.0,Concierge,1,,4,0,0,1,0
304,bcam50@att.net,0.0,66.83,716.31,0.0,4.0,Casual Visitor,$400-800k,1,1/16/20 8:35,1.0,Email,1,179.08,3,1,0,0,0
305,cdixon7@aol.com,46.4,33.68,602.03,0.0,4.0,Casual Visitor,$400-800k,1,1/16/20 10:49,1.0,Email,1,150.51,3,1,0,0,0
306,mhill@googlemail.com,189.8,88.53,85.59,0.0,1.0,Wine Enthusiast,$200-400k,1,1/16/20 13:01,4.0,Email,1,85.59,2,0,0,0,1
307,brun52@verizon.net,0.0,379.36,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/16/20 13:17,3.0,Concierge,1,,4,0,0,1,0
308,elel72@juno.com,0.0,0.0,62.74,0.0,1.0,Casual Visitor,Below $100k,1,1/16/20 14:20,1.0,Email,1,62.74,6,1,0,0,0
309,doud30@comcast.net,0.0,0.0,153.55,0.0,4.0,Casual Visitor,$200-400k,1,1/16/20 16:01,1.0,Email,1,38.39,2,1,0,0,0
310,shafferb@googlemail.com,148.54,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,1/16/20 16:45,4.0,Email,1,,0,0,0,0,1
311,land4@me.com,0.0,0.0,369.44,0.0,3.0,Wine Enthusiast,$400-800k,1,1/16/20 17:30,4.0,Email,1,123.15,3,0,0,0,1
312,scross@juno.com,0.0,0.0,283.76,0.0,3.0,Casual Visitor,$200-400k,1,1/16/20 18:12,1.0,Email,1,94.59,2,1,0,0,0
313,myers4@comcast.net,0.0,0.0,87.69,0.0,4.0,Casual Visitor,$400-800k,1,1/16/20 18:27,1.0,Email,1,21.92,3,1,0,0,0
314,g.williams@gmx.com,0.0,0.0,248.51,0.0,2.0,Casual Visitor,$200-400k,1,1/16/20 19:07,1.0,Email,1,124.26,2,1,0,0,0
315,cortez1@mail.com,0.0,0.0,180.48,0.0,2.0,Casual Visitor,$200-400k,1,1/16/20 19:41,1.0,Email,1,90.24,2,1,0,0,0
316,t.jones@gmx.com,0.0,0.0,269.71,0.0,2.0,Casual Visitor,$100-200k,1,1/16/20 20:58,1.0,Email,1,134.85,0,1,0,0,0
317,dbar22@yahoo.com,0.0,306.98,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/16/20 21:37,3.0,Concierge,1,,4,0,0,1,0
318,sduran5@comcast.net,1856.2,280.56,982.99,65.66,10.0,Wine Enthusiast,$800-1200k,1,1/16/20 22:05,4.0,Email,1,98.3,4,0,0,0,1
319,abrown3@charter.net,0.0,0.0,75.54,0.0,3.0,Casual Visitor,$200-400k,1,1/16/20 22:06,1.0,Email,1,25.18,2,1,0,0,0
320,cruzj@live.com,0.0,0.0,507.4,0.0,3.0,Casual Visitor,$200-400k,1,1/17/20 0:50,1.0,Email,1,169.13,2,1,0,0,0
321,i.wong@googlemail.com,0.0,0.0,135.95,0.0,1.0,Casual Visitor,$100-200k,1,1/17/20 5:10,1.0,Email,1,135.95,0,1,0,0,0
322,kmitchell@sbcglobal.net,0.0,170.94,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/17/20 8:24,3.0,Concierge,1,,4,0,0,1,0
323,jkim7@att.net,94.77,0.0,174.25,0.0,4.0,Casual Visitor,$400-800k,1,1/17/20 8:55,1.0,Email,1,43.56,3,1,0,0,0
324,amar71@att.net,0.0,0.0,70.76,0.0,3.0,Casual Visitor,$200-400k,1,1/17/20 9:05,1.0,Email,1,23.59,2,1,0,0,0
325,d.levine@msn.com,0.0,0.0,602.4,0.0,4.0,Casual Visitor,$200-400k,1,1/17/20 10:38,1.0,Email,1,150.6,2,1,0,0,0
326,jones3@msn.com,0.0,0.0,185.02,0.0,2.0,Casual Visitor,$200-400k,1,1/17/20 11:52,1.0,Email,1,92.51,2,1,0,0,0
327,rons29@charter.net,0.0,0.0,338.99,0.0,3.0,Casual Visitor,$200-400k,1,1/17/20 12:50,1.0,Email,1,113.0,2,1,0,0,0
328,sbutler@charter.net,0.0,0.0,41.53,0.0,3.0,Casual Visitor,$200-400k,1,1/17/20 13:08,1.0,Email,1,13.84,2,1,0,0,0
329,gardners@mac.com,439.57,130.36,83.03,0.0,1.0,Wine Enthusiast,$400-800k,1,1/17/20 13:25,4.0,Email,1,83.03,3,0,0,0,1
330,mckaya@msn.com,0.0,0.0,0.0,0.0,2.0,Casual Visitor,$200-400k,1,1/17/20 15:52,1.0,Email,1,0.0,2,1,0,0,0
331,austin5@verizon.net,464.65,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,1/17/20 16:56,4.0,Email,1,,0,0,0,0,1
332,smallc@mac.com,0.0,0.0,93.21,0.0,1.0,Casual Visitor,Below $100k,1,1/17/20 20:43,1.0,Email,1,93.21,6,1,0,0,0
333,marm33@att.net,0.0,0.0,278.85,0.0,2.0,Casual Visitor,$200-400k,1,1/17/20 20:45,1.0,Email,1,139.43,2,1,0,0,0
334,msnow8@sbcglobal.net,0.0,0.0,30.74,0.0,1.0,Wine Enthusiast,$200-400k,1,1/17/20 21:38,4.0,Email,1,30.74,2,0,0,0,1
335,dayr@yahoo.com,0.0,147.45,0.0,0.0,0.0,Luxury Estate,$400-800k,1,1/17/20 22:10,3.0,Concierge,1,,3,0,0,1,0
336,e.lowery@sbcglobal.net,0.0,387.48,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,1/17/20 22:27,3.0,Concierge,1,,4,0,0,1,0
